id,simulation_id,generation,distance,parent_1,parent_2,chemin,n_generations,mutation_rate,elitisme_rate,timestamp
26,1,0,25329.833772784375,"[0, 8, 38, 32, 35, 1, 34, 9, 28, 11, 15, 39, 48, 40, 44, 23, 46, 4, 41, 13, 50, 6, 45, 43, 12, 36, 20, 16, 27, 29, 24, 14, 3, 49, 18, 7, 19, 31, 37, 10, 22, 21, 30, 2, 33, 17, 47, 5, 42, 26, 25, 0]","[0, 17, 6, 42, 8, 38, 13, 44, 25, 29, 43, 2, 22, 50, 34, 28, 26, 4, 11, 39, 24, 41, 12, 47, 48, 49, 32, 9, 20, 14, 21, 10, 7, 36, 31, 19, 5, 37, 40, 3, 33, 16, 1, 35, 23, 15, 46, 45, 18, 30, 27, 0]","[0, 1, 35, 19, 31, 8, 38, 49, 47, 32, 26, 14, 33, 3, 17, 41, 40, 9, 24, 16, 7, 45, 39, 50, 29, 37, 11, 4, 42, 30, 22, 25, 28, 34, 18, 12, 13, 43, 21, 46, 2, 36, 27, 15, 48, 6, 44, 23, 10, 5, 20, 0]",50,0.2,0.2,2025-09-29 11:40:52.896043
27,1,0,24136.64371579812,"[0, 17, 6, 42, 8, 38, 13, 44, 25, 29, 43, 2, 22, 50, 34, 28, 26, 4, 11, 39, 24, 41, 12, 47, 48, 49, 32, 9, 20, 14, 21, 10, 7, 36, 31, 19, 5, 37, 40, 3, 33, 16, 1, 35, 23, 15, 46, 45, 18, 30, 27, 0]","[0, 31, 3, 34, 45, 27, 2, 25, 19, 26, 29, 24, 9, 6, 46, 40, 15, 41, 32, 10, 5, 11, 4, 48, 38, 47, 33, 1, 37, 13, 49, 12, 17, 16, 30, 21, 14, 39, 50, 20, 35, 22, 8, 28, 44, 18, 36, 43, 7, 23, 42, 0]","[0, 14, 21, 11, 4, 7, 17, 27, 24, 16, 5, 1, 48, 6, 9, 42, 8, 50, 41, 37, 19, 15, 28, 18, 38, 23, 22, 25, 35, 32, 44, 43, 30, 3, 40, 12, 29, 26, 20, 47, 33, 31, 39, 13, 36, 2, 49, 34, 46, 45, 10, 0]",50,0.2,0.2,2025-09-29 11:40:52.897265
28,1,0,25724.62497932195,"[0, 35, 21, 31, 6, 23, 25, 16, 5, 44, 8, 15, 22, 9, 49, 36, 47, 11, 20, 33, 26, 37, 40, 17, 50, 12, 7, 27, 4, 14, 29, 48, 28, 45, 18, 1, 10, 46, 19, 32, 41, 2, 13, 34, 3, 42, 43, 38, 24, 39, 30, 0]","[0, 29, 15, 10, 5, 46, 14, 24, 9, 48, 36, 45, 21, 33, 31, 18, 34, 41, 12, 26, 42, 19, 11, 17, 43, 16, 30, 20, 3, 8, 6, 2, 49, 37, 25, 27, 7, 1, 39, 13, 35, 23, 28, 22, 4, 38, 32, 50, 40, 47, 44, 0]","[0, 27, 7, 42, 46, 48, 44, 4, 39, 34, 28, 3, 2, 20, 36, 49, 16, 5, 33, 35, 15, 32, 22, 45, 14, 31, 47, 10, 29, 38, 13, 6, 12, 19, 37, 43, 23, 21, 18, 17, 25, 24, 30, 9, 11, 40, 50, 8, 1, 26, 41, 0]",50,0.2,0.2,2025-09-29 11:40:52.898525
29,1,0,27115.80980436997,"[0, 26, 8, 11, 19, 9, 35, 3, 10, 47, 27, 14, 36, 2, 32, 31, 24, 18, 13, 34, 7, 15, 21, 23, 41, 49, 39, 16, 50, 20, 48, 42, 6, 46, 38, 44, 22, 12, 5, 4, 1, 37, 30, 28, 25, 40, 43, 17, 29, 45, 33, 0]","[0, 3, 5, 8, 37, 38, 40, 19, 28, 20, 2, 49, 29, 48, 21, 23, 34, 7, 35, 30, 33, 27, 18, 1, 10, 4, 41, 12, 39, 50, 24, 11, 46, 47, 13, 44, 32, 43, 15, 6, 17, 45, 36, 9, 42, 26, 22, 31, 14, 16, 25, 0]","[0, 34, 7, 21, 23, 28, 14, 31, 27, 8, 26, 15, 47, 12, 3, 29, 37, 19, 5, 33, 17, 4, 49, 44, 45, 9, 18, 38, 30, 25, 6, 13, 48, 10, 46, 35, 16, 1, 32, 22, 41, 11, 42, 43, 50, 2, 20, 40, 39, 36, 24, 0]",50,0.2,0.2,2025-09-29 11:40:52.899741
30,1,0,25199.877135411836,"[0, 3, 5, 8, 37, 38, 40, 19, 28, 20, 2, 49, 29, 48, 21, 23, 34, 7, 35, 30, 33, 27, 18, 1, 10, 4, 41, 12, 39, 50, 24, 11, 46, 47, 13, 44, 32, 43, 15, 6, 17, 45, 36, 9, 42, 26, 22, 31, 14, 16, 25, 0]","[0, 25, 14, 46, 42, 22, 23, 7, 36, 31, 2, 48, 21, 18, 24, 12, 49, 8, 41, 13, 40, 9, 16, 26, 17, 45, 29, 1, 27, 43, 28, 10, 35, 37, 47, 38, 44, 34, 4, 5, 20, 19, 15, 50, 33, 30, 3, 6, 32, 39, 11, 0]","[0, 30, 33, 17, 45, 48, 21, 25, 8, 10, 19, 27, 13, 36, 31, 43, 6, 5, 40, 11, 20, 50, 47, 26, 14, 23, 7, 29, 35, 38, 1, 34, 32, 16, 46, 15, 12, 44, 41, 42, 2, 28, 4, 24, 49, 9, 22, 39, 18, 3, 37, 0]",50,0.2,0.2,2025-09-29 11:40:52.900993
31,1,0,24293.87138471618,"[0, 25, 14, 46, 42, 22, 23, 7, 36, 31, 2, 48, 21, 18, 24, 12, 49, 8, 41, 13, 40, 9, 16, 26, 17, 45, 29, 1, 27, 43, 28, 10, 35, 37, 47, 38, 44, 34, 4, 5, 20, 19, 15, 50, 33, 30, 3, 6, 32, 39, 11, 0]","[0, 21, 47, 4, 32, 16, 3, 43, 12, 25, 46, 20, 28, 31, 33, 34, 1, 6, 23, 36, 9, 13, 15, 42, 29, 45, 10, 35, 19, 22, 24, 26, 50, 2, 14, 38, 48, 30, 49, 18, 5, 37, 41, 39, 11, 40, 7, 17, 27, 8, 44, 0]","[0, 10, 35, 29, 45, 39, 11, 17, 7, 31, 1, 5, 49, 32, 23, 37, 44, 22, 27, 14, 28, 38, 24, 40, 12, 41, 33, 13, 20, 48, 42, 34, 21, 3, 50, 9, 46, 4, 30, 36, 8, 47, 19, 6, 18, 26, 43, 2, 25, 16, 15, 0]",50,0.2,0.2,2025-09-29 11:40:52.902340
32,1,0,24180.0979700918,"[0, 35, 6, 9, 10, 50, 20, 30, 32, 48, 39, 14, 1, 12, 28, 23, 21, 26, 42, 22, 19, 3, 31, 40, 13, 27, 5, 4, 29, 49, 41, 11, 44, 47, 33, 46, 45, 7, 2, 36, 38, 37, 24, 43, 17, 16, 34, 25, 8, 15, 18, 0]","[0, 45, 50, 42, 20, 2, 4, 17, 12, 33, 18, 3, 27, 40, 47, 9, 31, 39, 8, 23, 41, 5, 43, 7, 19, 10, 6, 48, 16, 21, 38, 25, 37, 46, 1, 26, 36, 15, 49, 32, 35, 14, 30, 24, 13, 34, 44, 28, 29, 22, 11, 0]","[0, 35, 1, 18, 28, 6, 31, 25, 44, 33, 30, 37, 42, 27, 46, 17, 41, 19, 50, 34, 48, 5, 45, 39, 40, 7, 49, 3, 26, 22, 13, 11, 16, 21, 24, 32, 2, 15, 36, 47, 20, 38, 14, 8, 10, 43, 12, 4, 23, 29, 9, 0]",50,0.2,0.2,2025-09-29 11:40:52.905038
33,1,0,21817.13487329904,"[0, 26, 8, 11, 19, 9, 35, 3, 10, 47, 27, 14, 36, 2, 32, 31, 24, 18, 13, 34, 7, 15, 21, 23, 41, 49, 39, 16, 50, 20, 48, 42, 6, 46, 38, 44, 22, 12, 5, 4, 1, 37, 30, 28, 25, 40, 43, 17, 29, 45, 33, 0]","[0, 19, 44, 20, 49, 33, 22, 50, 15, 13, 12, 25, 17, 2, 3, 40, 24, 38, 39, 21, 4, 23, 30, 1, 26, 27, 29, 36, 45, 42, 28, 5, 10, 35, 46, 16, 32, 37, 31, 9, 48, 6, 11, 18, 43, 47, 7, 14, 41, 8, 34, 0]","[0, 12, 7, 45, 33, 23, 38, 43, 47, 39, 24, 15, 44, 25, 28, 27, 22, 6, 10, 32, 48, 37, 29, 20, 50, 42, 36, 4, 9, 35, 16, 17, 46, 5, 31, 34, 41, 1, 49, 8, 19, 14, 3, 2, 18, 13, 26, 21, 11, 30, 40, 0]",50,0.2,0.2,2025-09-29 11:40:52.906549
34,1,0,26819.855885378332,"[0, 3, 5, 8, 37, 38, 40, 19, 28, 20, 2, 49, 29, 48, 21, 23, 34, 7, 35, 30, 33, 27, 18, 1, 10, 4, 41, 12, 39, 50, 24, 11, 46, 47, 13, 44, 32, 43, 15, 6, 17, 45, 36, 9, 42, 26, 22, 31, 14, 16, 25, 0]","[0, 26, 8, 11, 19, 9, 35, 3, 10, 47, 27, 14, 36, 2, 32, 31, 24, 18, 13, 34, 7, 15, 21, 23, 41, 49, 39, 16, 50, 20, 48, 42, 6, 46, 38, 44, 22, 12, 5, 4, 1, 37, 30, 28, 25, 40, 43, 17, 29, 45, 33, 0]","[0, 34, 7, 21, 23, 1, 11, 9, 12, 26, 38, 5, 32, 15, 13, 47, 40, 28, 19, 4, 31, 24, 6, 10, 17, 39, 2, 41, 45, 43, 49, 25, 14, 8, 46, 36, 44, 20, 35, 29, 30, 50, 48, 27, 22, 3, 18, 16, 33, 37, 42, 0]",50,0.2,0.2,2025-09-29 11:40:52.907822
35,1,0,25479.96866197911,"[0, 19, 44, 20, 49, 33, 22, 50, 15, 13, 12, 25, 17, 2, 3, 40, 24, 38, 39, 21, 4, 23, 30, 1, 26, 27, 29, 36, 45, 42, 28, 5, 10, 35, 46, 16, 32, 37, 31, 9, 48, 6, 11, 18, 43, 47, 7, 14, 41, 8, 34, 0]","[0, 8, 38, 32, 35, 1, 34, 9, 28, 11, 15, 39, 48, 40, 44, 23, 46, 4, 41, 13, 50, 6, 45, 43, 12, 36, 20, 16, 27, 29, 24, 14, 3, 49, 18, 7, 19, 31, 37, 10, 22, 21, 30, 2, 33, 17, 47, 5, 42, 26, 25, 0]","[0, 31, 37, 27, 29, 36, 15, 8, 45, 9, 39, 7, 11, 21, 47, 16, 2, 34, 32, 19, 17, 10, 6, 20, 41, 42, 50, 38, 25, 40, 18, 14, 3, 5, 43, 1, 49, 12, 23, 26, 4, 13, 24, 48, 46, 30, 28, 35, 33, 44, 22, 0]",50,0.2,0.2,2025-09-29 11:40:52.909098
36,1,0,25544.346747942032,"[0, 29, 15, 10, 5, 46, 14, 24, 9, 48, 36, 45, 21, 33, 31, 18, 34, 41, 12, 26, 42, 19, 11, 17, 43, 16, 30, 20, 3, 8, 6, 2, 49, 37, 25, 27, 7, 1, 39, 13, 35, 23, 28, 22, 4, 38, 32, 50, 40, 47, 44, 0]","[0, 45, 50, 42, 20, 2, 4, 17, 12, 33, 18, 3, 27, 40, 47, 9, 31, 39, 8, 23, 41, 5, 43, 7, 19, 10, 6, 48, 16, 21, 38, 25, 37, 46, 1, 26, 36, 15, 49, 32, 35, 14, 30, 24, 13, 34, 44, 28, 29, 22, 11, 0]","[0, 37, 25, 40, 47, 28, 12, 24, 27, 49, 26, 45, 31, 38, 2, 32, 50, 6, 1, 8, 29, 13, 44, 5, 18, 4, 43, 33, 16, 15, 23, 21, 30, 34, 42, 22, 41, 46, 17, 35, 48, 39, 19, 7, 20, 9, 10, 11, 36, 3, 14, 0]",50,0.2,0.2,2025-09-29 11:40:52.910376
37,1,0,26897.07401724337,"[0, 8, 38, 32, 35, 1, 34, 9, 28, 11, 15, 39, 48, 40, 44, 23, 46, 4, 41, 13, 50, 6, 45, 43, 12, 36, 20, 16, 27, 29, 24, 14, 3, 49, 18, 7, 19, 31, 37, 10, 22, 21, 30, 2, 33, 17, 47, 5, 42, 26, 25, 0]","[0, 30, 8, 1, 44, 14, 7, 17, 23, 5, 20, 4, 24, 42, 11, 49, 27, 6, 21, 13, 48, 38, 35, 28, 3, 46, 29, 26, 32, 16, 39, 33, 37, 31, 12, 9, 47, 15, 10, 36, 34, 22, 25, 50, 19, 45, 43, 2, 41, 40, 18, 0]","[0, 37, 31, 45, 43, 47, 22, 17, 7, 40, 24, 2, 21, 50, 41, 1, 39, 19, 30, 11, 14, 16, 23, 26, 18, 8, 32, 5, 20, 48, 29, 25, 13, 38, 6, 12, 10, 27, 4, 3, 28, 9, 36, 46, 33, 49, 15, 42, 35, 44, 34, 0]",50,0.2,0.2,2025-09-29 11:40:52.911608
38,1,0,26659.361713483602,"[0, 19, 44, 20, 49, 33, 22, 50, 15, 13, 12, 25, 17, 2, 3, 40, 24, 38, 39, 21, 4, 23, 30, 1, 26, 27, 29, 36, 45, 42, 28, 5, 10, 35, 46, 16, 32, 37, 31, 9, 48, 6, 11, 18, 43, 47, 7, 14, 41, 8, 34, 0]","[0, 35, 6, 9, 10, 50, 20, 30, 32, 48, 39, 14, 1, 12, 28, 23, 21, 26, 42, 22, 19, 3, 31, 40, 13, 27, 5, 4, 29, 49, 41, 11, 44, 47, 33, 46, 45, 7, 2, 36, 38, 37, 24, 43, 17, 16, 34, 25, 8, 15, 18, 0]","[0, 10, 5, 41, 20, 35, 49, 33, 23, 31, 3, 8, 42, 38, 30, 25, 45, 32, 15, 26, 2, 16, 43, 11, 4, 28, 36, 22, 19, 37, 27, 44, 14, 47, 12, 46, 39, 17, 24, 50, 18, 9, 7, 6, 29, 1, 34, 13, 40, 21, 48, 0]",50,0.2,0.2,2025-09-29 11:40:52.912813
39,1,0,26458.9577682768,"[0, 21, 47, 4, 32, 16, 3, 43, 12, 25, 46, 20, 28, 31, 33, 34, 1, 6, 23, 36, 9, 13, 15, 42, 29, 45, 10, 35, 19, 22, 24, 26, 50, 2, 14, 38, 48, 30, 49, 18, 5, 37, 41, 39, 11, 40, 7, 17, 27, 8, 44, 0]","[0, 26, 8, 11, 19, 9, 35, 3, 10, 47, 27, 14, 36, 2, 32, 31, 24, 18, 13, 34, 7, 15, 21, 23, 41, 49, 39, 16, 50, 20, 48, 42, 6, 46, 38, 44, 22, 12, 5, 4, 1, 37, 30, 28, 25, 40, 43, 17, 29, 45, 33, 0]","[0, 29, 45, 12, 14, 23, 9, 49, 17, 36, 16, 13, 30, 42, 27, 3, 11, 50, 8, 10, 19, 35, 20, 33, 5, 18, 26, 41, 44, 28, 21, 31, 43, 22, 4, 34, 25, 46, 24, 1, 32, 15, 39, 37, 7, 6, 47, 38, 48, 2, 40, 0]",50,0.2,0.2,2025-09-29 11:40:52.914030
40,1,0,25067.96969773611,"[0, 45, 50, 42, 20, 2, 4, 17, 12, 33, 18, 3, 27, 40, 47, 9, 31, 39, 8, 23, 41, 5, 43, 7, 19, 10, 6, 48, 16, 21, 38, 25, 37, 46, 1, 26, 36, 15, 49, 32, 35, 14, 30, 24, 13, 34, 44, 28, 29, 22, 11, 0]","[0, 38, 21, 29, 23, 17, 35, 24, 6, 50, 8, 45, 39, 25, 12, 30, 41, 40, 43, 5, 42, 34, 1, 20, 28, 37, 27, 7, 18, 49, 26, 31, 33, 15, 22, 9, 13, 2, 3, 36, 19, 46, 14, 32, 11, 10, 16, 47, 4, 44, 48, 0]","[0, 43, 5, 21, 38, 11, 1, 44, 36, 33, 48, 27, 20, 40, 16, 13, 42, 49, 50, 46, 9, 4, 45, 26, 41, 18, 15, 25, 24, 23, 22, 2, 35, 19, 10, 28, 30, 12, 29, 6, 7, 39, 14, 47, 37, 17, 32, 8, 34, 31, 3, 0]",50,0.2,0.2,2025-09-29 11:40:52.915237
41,1,0,26548.875608813127,"[0, 23, 21, 47, 4, 24, 29, 14, 19, 31, 45, 41, 2, 44, 5, 48, 12, 38, 32, 8, 33, 10, 7, 26, 42, 9, 16, 49, 35, 6, 15, 20, 18, 27, 28, 50, 46, 22, 37, 30, 25, 40, 13, 11, 3, 36, 39, 17, 43, 1, 34, 0]","[0, 35, 21, 31, 6, 23, 25, 16, 5, 44, 8, 15, 22, 9, 49, 36, 47, 11, 20, 33, 26, 37, 40, 17, 50, 12, 7, 27, 4, 14, 29, 48, 28, 45, 18, 1, 10, 46, 19, 32, 41, 2, 13, 34, 3, 42, 43, 38, 24, 39, 30, 0]","[0, 41, 2, 14, 29, 44, 5, 3, 27, 6, 20, 31, 24, 17, 15, 13, 43, 30, 45, 12, 48, 46, 1, 49, 7, 18, 36, 4, 23, 22, 50, 39, 35, 10, 33, 9, 32, 16, 38, 37, 28, 40, 8, 47, 25, 21, 26, 42, 34, 19, 11, 0]",50,0.2,0.2,2025-09-29 11:40:52.916526
42,1,0,27432.130860340247,"[0, 45, 7, 26, 17, 13, 22, 34, 9, 24, 30, 21, 44, 42, 16, 41, 47, 11, 23, 5, 10, 19, 32, 3, 35, 4, 27, 28, 37, 31, 46, 20, 39, 2, 33, 43, 40, 15, 49, 25, 36, 6, 50, 12, 38, 48, 14, 18, 29, 8, 1, 0]","[0, 2, 44, 47, 4, 11, 16, 35, 45, 3, 8, 23, 27, 41, 50, 15, 20, 21, 48, 46, 7, 19, 40, 33, 43, 30, 22, 36, 34, 24, 25, 12, 37, 1, 28, 9, 31, 29, 42, 14, 49, 38, 39, 26, 10, 5, 32, 17, 13, 18, 6, 0]","[0, 33, 43, 17, 13, 5, 10, 3, 31, 47, 12, 7, 48, 45, 8, 21, 24, 35, 32, 2, 11, 37, 40, 23, 34, 42, 41, 28, 1, 20, 39, 46, 4, 44, 16, 18, 14, 6, 29, 26, 15, 36, 22, 49, 19, 30, 27, 9, 25, 38, 50, 0]",50,0.2,0.2,2025-09-29 11:40:52.917812
43,1,0,27884.571816035146,"[0, 3, 5, 8, 37, 38, 40, 19, 28, 20, 2, 49, 29, 48, 21, 23, 34, 7, 35, 30, 33, 27, 18, 1, 10, 4, 41, 12, 39, 50, 24, 11, 46, 47, 13, 44, 32, 43, 15, 6, 17, 45, 36, 9, 42, 26, 22, 31, 14, 16, 25, 0]","[0, 29, 15, 10, 5, 46, 14, 24, 9, 48, 36, 45, 21, 33, 31, 18, 34, 41, 12, 26, 42, 19, 11, 17, 43, 16, 30, 20, 3, 8, 6, 2, 49, 37, 25, 27, 7, 1, 39, 13, 35, 23, 28, 22, 4, 38, 32, 50, 40, 47, 44, 0]","[0, 42, 26, 36, 45, 2, 49, 41, 12, 33, 34, 39, 19, 20, 24, 27, 28, 7, 30, 50, 5, 18, 31, 38, 46, 3, 14, 6, 11, 21, 35, 15, 16, 32, 13, 17, 48, 47, 29, 44, 23, 1, 4, 25, 8, 10, 43, 9, 22, 37, 40, 0]",50,0.2,0.2,2025-09-29 11:40:52.919135
44,1,0,21858.247339178313,"[0, 45, 7, 26, 17, 13, 22, 34, 9, 24, 30, 21, 44, 42, 16, 41, 47, 11, 23, 5, 10, 19, 32, 3, 35, 4, 27, 28, 37, 31, 46, 20, 39, 2, 33, 43, 40, 15, 49, 25, 36, 6, 50, 12, 38, 48, 14, 18, 29, 8, 1, 0]","[0, 23, 21, 47, 4, 24, 29, 14, 19, 31, 45, 41, 2, 44, 5, 48, 12, 38, 32, 8, 33, 10, 7, 26, 42, 9, 16, 49, 35, 6, 15, 20, 18, 27, 28, 50, 46, 22, 37, 30, 25, 40, 13, 11, 3, 36, 39, 17, 43, 1, 34, 0]","[0, 7, 26, 27, 28, 12, 38, 50, 36, 8, 44, 4, 41, 17, 39, 37, 48, 18, 14, 32, 46, 40, 30, 11, 23, 49, 20, 24, 29, 15, 13, 33, 10, 47, 9, 1, 2, 19, 43, 34, 5, 21, 22, 35, 16, 25, 42, 45, 31, 6, 3, 0]",50,0.2,0.2,2025-09-29 11:40:52.921619
45,1,0,25233.51715198509,"[0, 39, 35, 24, 44, 42, 50, 38, 26, 16, 46, 30, 43, 2, 31, 21, 9, 48, 4, 14, 7, 5, 3, 25, 23, 18, 28, 11, 22, 12, 8, 32, 33, 19, 6, 15, 13, 17, 29, 40, 1, 41, 37, 47, 20, 34, 45, 27, 36, 10, 49, 0]","[0, 31, 3, 34, 45, 27, 2, 25, 19, 26, 29, 24, 9, 6, 46, 40, 15, 41, 32, 10, 5, 11, 4, 48, 38, 47, 33, 1, 37, 13, 49, 12, 17, 16, 30, 21, 14, 39, 50, 20, 35, 22, 8, 28, 44, 18, 36, 43, 7, 23, 42, 0]","[0, 34, 45, 27, 48, 4, 42, 35, 10, 11, 20, 47, 31, 2, 33, 26, 39, 7, 6, 43, 38, 32, 28, 41, 13, 37, 23, 24, 16, 49, 44, 8, 36, 30, 46, 29, 3, 21, 40, 18, 12, 17, 9, 15, 19, 1, 22, 25, 50, 14, 5, 0]",50,0.2,0.2,2025-09-29 11:40:52.923111
46,1,0,25161.16041750731,"[0, 38, 21, 29, 23, 17, 35, 24, 6, 50, 8, 45, 39, 25, 12, 30, 41, 40, 43, 5, 42, 34, 1, 20, 28, 37, 27, 7, 18, 49, 26, 31, 33, 15, 22, 9, 13, 2, 3, 36, 19, 46, 14, 32, 11, 10, 16, 47, 4, 44, 48, 0]","[0, 26, 8, 11, 19, 9, 35, 3, 10, 47, 27, 14, 36, 2, 32, 31, 24, 18, 13, 34, 7, 15, 21, 23, 41, 49, 39, 16, 50, 20, 48, 42, 6, 46, 38, 44, 22, 12, 5, 4, 1, 37, 30, 28, 25, 40, 43, 17, 29, 45, 33, 0]","[0, 40, 43, 33, 49, 18, 13, 22, 38, 45, 20, 29, 12, 1, 25, 30, 6, 8, 24, 3, 46, 50, 21, 41, 47, 36, 31, 39, 35, 16, 17, 32, 11, 27, 9, 7, 34, 19, 23, 14, 44, 2, 4, 10, 48, 26, 5, 15, 28, 42, 37, 0]",50,0.2,0.2,2025-09-29 11:40:52.924384
47,1,0,25281.875240806174,"[0, 23, 21, 47, 4, 24, 29, 14, 19, 31, 45, 41, 2, 44, 5, 48, 12, 38, 32, 8, 33, 10, 7, 26, 42, 9, 16, 49, 35, 6, 15, 20, 18, 27, 28, 50, 46, 22, 37, 30, 25, 40, 13, 11, 3, 36, 39, 17, 43, 1, 34, 0]","[0, 35, 6, 9, 10, 50, 20, 30, 32, 48, 39, 14, 1, 12, 28, 23, 21, 26, 42, 22, 19, 3, 31, 40, 13, 27, 5, 4, 29, 49, 41, 11, 44, 47, 33, 46, 45, 7, 2, 36, 38, 37, 24, 43, 17, 16, 34, 25, 8, 15, 18, 0]","[0, 40, 13, 43, 17, 26, 42, 23, 21, 35, 6, 1, 15, 9, 47, 14, 39, 20, 41, 5, 34, 44, 4, 27, 7, 49, 37, 18, 48, 28, 33, 10, 30, 50, 32, 24, 2, 36, 3, 29, 12, 38, 45, 11, 25, 46, 19, 8, 16, 22, 31, 0]",50,0.2,0.2,2025-09-29 11:40:52.925833
48,1,0,26072.502018377912,"[0, 35, 21, 31, 6, 23, 25, 16, 5, 44, 8, 15, 22, 9, 49, 36, 47, 11, 20, 33, 26, 37, 40, 17, 50, 12, 7, 27, 4, 14, 29, 48, 28, 45, 18, 1, 10, 46, 19, 32, 41, 2, 13, 34, 3, 42, 43, 38, 24, 39, 30, 0]","[0, 45, 7, 26, 17, 13, 22, 34, 9, 24, 30, 21, 44, 42, 16, 41, 47, 11, 23, 5, 10, 19, 32, 3, 35, 4, 27, 28, 37, 31, 46, 20, 39, 2, 33, 43, 40, 15, 49, 25, 36, 6, 50, 12, 38, 48, 14, 18, 29, 8, 1, 0]","[0, 19, 32, 27, 4, 47, 11, 50, 12, 3, 40, 39, 42, 1, 49, 7, 28, 34, 43, 36, 5, 21, 10, 6, 13, 46, 29, 48, 8, 26, 33, 2, 24, 45, 18, 14, 44, 31, 20, 25, 37, 41, 9, 23, 38, 15, 22, 17, 35, 30, 16, 0]",50,0.2,0.2,2025-09-29 11:40:52.927245
49,1,0,25059.630291172954,"[0, 26, 8, 11, 19, 9, 35, 3, 10, 47, 27, 14, 36, 2, 32, 31, 24, 18, 13, 34, 7, 15, 21, 23, 41, 49, 39, 16, 50, 20, 48, 42, 6, 46, 38, 44, 22, 12, 5, 4, 1, 37, 30, 28, 25, 40, 43, 17, 29, 45, 33, 0]","[0, 38, 21, 29, 23, 17, 35, 24, 6, 50, 8, 45, 39, 25, 12, 30, 41, 40, 43, 5, 42, 34, 1, 20, 28, 37, 27, 7, 18, 49, 26, 31, 33, 15, 22, 9, 13, 2, 3, 36, 19, 46, 14, 32, 11, 10, 16, 47, 4, 44, 48, 0]","[0, 40, 43, 31, 26, 9, 36, 27, 33, 29, 13, 14, 1, 47, 50, 18, 21, 3, 6, 34, 38, 39, 22, 46, 7, 17, 41, 48, 12, 30, 24, 8, 28, 2, 32, 11, 19, 42, 5, 45, 37, 16, 25, 44, 20, 23, 49, 35, 15, 4, 10, 0]",50,0.2,0.2,2025-09-29 11:40:52.928632
50,1,0,25868.023034550377,"[0, 19, 44, 20, 49, 33, 22, 50, 15, 13, 12, 25, 17, 2, 3, 40, 24, 38, 39, 21, 4, 23, 30, 1, 26, 27, 29, 36, 45, 42, 28, 5, 10, 35, 46, 16, 32, 37, 31, 9, 48, 6, 11, 18, 43, 47, 7, 14, 41, 8, 34, 0]","[0, 23, 21, 47, 4, 24, 29, 14, 19, 31, 45, 41, 2, 44, 5, 48, 12, 38, 32, 8, 33, 10, 7, 26, 42, 9, 16, 49, 35, 6, 15, 20, 18, 27, 28, 50, 46, 22, 37, 30, 25, 40, 13, 11, 3, 36, 39, 17, 43, 1, 34, 0]","[0, 34, 50, 49, 21, 14, 47, 12, 22, 13, 26, 18, 42, 6, 46, 44, 33, 24, 16, 23, 2, 15, 38, 31, 30, 35, 36, 17, 5, 7, 25, 28, 4, 19, 8, 20, 43, 1, 27, 37, 41, 39, 48, 11, 40, 29, 45, 9, 32, 10, 3, 0]",50,0.2,0.2,2025-09-29 11:40:52.930103
51,1,0,23599.44173601731,"[0, 38, 21, 29, 23, 17, 35, 24, 6, 50, 8, 45, 39, 25, 12, 30, 41, 40, 43, 5, 42, 34, 1, 20, 28, 37, 27, 7, 18, 49, 26, 31, 33, 15, 22, 9, 13, 2, 3, 36, 19, 46, 14, 32, 11, 10, 16, 47, 4, 44, 48, 0]","[0, 2, 44, 47, 4, 11, 16, 35, 45, 3, 8, 23, 27, 41, 50, 15, 20, 21, 48, 46, 7, 19, 40, 33, 43, 30, 22, 36, 34, 24, 25, 12, 37, 1, 28, 9, 31, 29, 42, 14, 49, 38, 39, 26, 10, 5, 32, 17, 13, 18, 6, 0]","[0, 25, 12, 47, 4, 2, 15, 3, 43, 32, 14, 30, 18, 50, 38, 46, 7, 26, 17, 22, 35, 23, 13, 9, 10, 19, 31, 8, 33, 24, 21, 5, 39, 27, 1, 6, 40, 20, 44, 29, 42, 49, 11, 36, 34, 45, 16, 41, 48, 28, 37, 0]",50,0.2,0.2,2025-09-29 11:40:52.931677
52,1,0,25010.39414516303,"[0, 25, 14, 46, 42, 22, 23, 7, 36, 31, 2, 48, 21, 18, 24, 12, 49, 8, 41, 13, 40, 9, 16, 26, 17, 45, 29, 1, 27, 43, 28, 10, 35, 37, 47, 38, 44, 34, 4, 5, 20, 19, 15, 50, 33, 30, 3, 6, 32, 39, 11, 0]","[0, 38, 21, 29, 23, 17, 35, 24, 6, 50, 8, 45, 39, 25, 12, 30, 41, 40, 43, 5, 42, 34, 1, 20, 28, 37, 27, 7, 18, 49, 26, 31, 33, 15, 22, 9, 13, 2, 3, 36, 19, 46, 14, 32, 11, 10, 16, 47, 4, 44, 48, 0]","[0, 46, 14, 37, 5, 42, 13, 28, 17, 11, 3, 8, 38, 25, 30, 24, 18, 50, 15, 27, 9, 23, 36, 32, 39, 43, 34, 47, 26, 41, 29, 7, 40, 31, 6, 10, 48, 2, 12, 4, 1, 49, 19, 44, 16, 21, 33, 35, 20, 45, 22, 0]",50,0.2,0.2,2025-09-29 11:40:52.933184
